Task,Phrase,Concept,Concept ID,Distance,Word Distance
Loading the transport means  - Train,handling waste,waste treatment,TT-Hulladekkezeles-118,0.2928932188134524,32.142857142857146
Loading the transport means  - Train,mode emergency,mode of transportation,TT-Mode_of_Transportation-1,0.43903565798613275,54.285714285714285
Loading the transport means  - Train,procedure health safety,common health-care associated infection,TT-Common_Health_care_Associated_Infection-92,0.35060742035605375,54.09836065573771
Loading the transport means  - Train,procedure health safety,health tourism,TT-Health_tourism-86,0.35060742035605375,44.44444444444444
Loading the transport means  - Train,procedure health safety,occupational health and safety,TT-Occupational_health_and_safety-69,0.10512568263648125,69.23076923076923
Loading the transport means  - Train,procedure health safety,public health,TT-Public_Health-80,0.35060742035605375,54.285714285714285
Loading the transport means  - Train,process flow,ebb and flow energy,TT-Ár-apály_energia-143,0.23531887795389417,43.333333333333336
Loading the transport means  - Train,process flow,flow control,TT-Flow_Control-92,0.427091201589226,30.434782608695656
Loading the transport means  - Train,process flow,flow rate,AF-Flow_Rate-92,0.23531887795389417,35.0
Loading the transport means  - Train,process operation,admission process,TT-Admission_Process-94,0.3358967900866726,39.39393939393939
Loading the transport means  - Train,process operation,continious process improvement,TT-Continious_Process_Improvement-17,0.3358967900866726,52.17391304347826
Loading the transport means  - Train,process operation,discharge process,TT-Discharge_Process-94,0.3358967900866726,39.39393939393939
Loading the transport means  - Train,process operation,is audit process,TT-IT_audit_folyamat-144,0.3358967900866726,40.625
Loading the transport means  - Train,process operation,process,TT-Folyamat-143,0.3358967900866726,56.52173913043478
Loading the transport means  - Train,process operation,process (ebest),TT-eBest_OF_Process-126,0.3358967900866726,74.19354838709677
Loading the transport means  - Train,process operation,process activities,TT-eBest_OF_Process_activities-126,0.3358967900866726,67.64705882352942
Loading the transport means  - Train,process operation,process attribute,TT-Process_Attribute-127,0.3358967900866726,69.6969696969697
Loading the transport means  - Train,process operation,process controlling,TT-Process_Controlling-42,0.3358967900866726,57.14285714285714
Loading the transport means  - Train,process operation,process deployment attribute,AF-Process_Deployment_Attribute-127,0.3358967900866726,65.9090909090909
Loading the transport means  - Train,process operation,process dimension,TT-Process_Dimension-127,0.3358967900866726,81.81818181818183
Loading the transport means  - Train,process operation,process documentation,TT-Process_Documentation-141,0.3358967900866726,83.78378378378379
Loading the transport means  - Train,process operation,process improvement,TT-Process_Improvement-17,0.3358967900866726,68.57142857142857
Loading the transport means  - Train,process operation,process modeling,TT-Folyamatmodellezés-141,0.3358967900866726,78.125
Loading the transport means  - Train,process operation,process models,TT-eBest_OF_Process_models-126,0.3358967900866726,73.33333333333333
Loading the transport means  - Train,process operation,selected process,TT-Selected_Process-127,0.3358967900866726,40.625
Loading the transport means  - Train,process operation,tender process,TT-ebest_cf_tender_process-126,0.3358967900866726,43.333333333333336
Loading the transport means  - Train,process technology,fund management in the european institute of innovation and technology (eit),TT-Fund_Management_in_the_European_Institute_of_Technology-28,0.5086034392244235,34.40860215053764
Loading the transport means  - Train,process technology,hazardous technology,TT-Veszélyes_technológia-143,0.18258269161332064,78.37837837837837
Loading the transport means  - Train,process technology,joint technology initiative on  innovative medicines,TT-Joint_Technology_Initiative_on__Innovative_Medicines-28,0.5395761727728698,39.130434782608695
Loading the transport means  - Train,process technology,mobile technology,TT-Mobile_Technology-16,0.18258269161332064,79.41176470588235
Loading the transport means  - Train,process technology,network technology weakness,TT-Network_Technology_Weakness-11,0.4510532422207776,56.81818181818182
Loading the transport means  - Train,process technology,web 2.0 technology,TT-Web_2_0_technology-17,0.18258269161332064,74.28571428571429
Loading the transport means  - Train,quality checking,checking pupils,TT-Checking_Pupils-94,0.19842242393177068,50.0
"Making preparations for product reception, reviewing the transport documents",personal condition,personal area network,TT-Personal_Area_Network-11,0.5359109702821925,57.89473684210527
"Making preparations for product reception, reviewing the transport documents",personal condition,personal assistance,TT-Personal_Assistance-36,0.28419469208117965,63.888888888888886
"Making preparations for product reception, reviewing the transport documents",personal condition,personal development plan,TT-Personal_Development_Plan-12,0.4729433984686101,66.66666666666666
"Making preparations for product reception, reviewing the transport documents",personal condition,personal hygiene,TT-Personal_Hygiene-92,0.28419469208117965,66.66666666666666
"Making preparations for product reception, reviewing the transport documents",personal condition,personal settings (cf - ebest),TT-ebest_cf_personal_settings-126,0.28419469208117965,55.319148936170215
"Making preparations for product reception, reviewing the transport documents",purchase order,purchase,AF-Purchase-36,0.22008188594184075,71.42857142857143
"Making preparations for product reception, reviewing the transport documents",purchase order,purchase order,TT-Purchase_Order-1,0.0,100.0
"Making preparations for product reception, reviewing the transport documents",specified work tool,malnutrition universal screening tool,TT-Malnutrition_Universal_Screening_Tool-94,0.3609867122195064,34.54545454545455
"Making preparations for product reception, reviewing the transport documents",specified work tool,tool of plumbing,TT-Tool_of_plumbing-87,0.3609867122195064,20.588235294117645
"Making preparations for product reception, reviewing the transport documents",work procedure,blood work,TT-Blood_Work-92,0.2562485632988206,30.434782608695656
"Making preparations for product reception, reviewing the transport documents",work procedure,rolling triennial work programme,TT-Rolling_Triennial_Work_Programme-28,0.2562485632988206,44.44444444444444
"Making preparations for product reception, reviewing the transport documents",work procedure,work breakdown structure,TT-Work_breakdown_structure-126,0.2562485632988206,62.16216216216216
"Making preparations for product reception, reviewing the transport documents",work procedure,work programme,AF-Work_Programme-127,0.2562485632988206,74.07407407407408
Monitor FS (VMI) turnover,premium slow moving product,insurance premium,TT-Insurance_Premium-55,0.4466701815278108,30.23255813953488
Monitor FS (VMI) turnover,premium slow moving product,premium,TT-Premium-55,0.4466701815278108,39.39393939393939
Monitor FS (VMI) turnover,premium slow moving product,premium payment,TT-Premium_Payment-55,0.4466701815278108,60.97560975609756
Monitor FS (VMI) turnover,premium slow moving product,waiver of premium,AF-Waiver_of_Premium-55,0.4466701815278108,30.23255813953488
Notification,computerized maintenance management system cmms,database management system,TT-Database_Management_System-135,0.5694280212428928,63.888888888888886
Notification,computerized maintenance management system cmms,reward system management,TT-Reward_System_Management-13,0.4113423963737519,45.714285714285715
Notification,computerized maintenance management system cmms,warehouse management system,PL-Warehouse_Management_System-30,0.5345979697649956,58.9041095890411
Notification,dedicated funding source,allocation of funding in eit,TT-Allocation_of_Funding_in_EIT-26,0.643209253763469,68.62745098039215
Notification,dedicated funding source,co-location center funding by kic,TT-Co_location_Center_Funding_by_KIC-26,0.3930944423241002,64.28571428571429
Notification,dedicated funding source,eit competitive funding,TT-EIT_Competitive_Funding-26,0.3930944423241002,54.347826086956516
Notification,dedicated funding source,eit funding,TT-EIT_Funding-26,0.3930944423241002,61.76470588235294
Notification,dedicated funding source,for-profit funding policy,TT-For_profit_Funding_Policy-56,0.3930944423241002,66.66666666666666
Notification,dedicated funding source,funding policy,TT-Funding_Policy-56,0.3930944423241002,62.16216216216216
Notification,dedicated funding source,not-profit funding policy,TT-Not_profit_Funding_Policy-56,0.3930944423241002,66.66666666666666
Notification,local maintenance staff operation staff,plan for staff in kics,TT-Plan_for_Staff_in_KICs-26,0.5358042142930122,50.0
Notification,mandatory prioritization,requirements prioritization,TT-Requirements_Prioritization-140,0.27326884321509337,74.0
Notification,responsible person,person analysis,TT-Person_Analysis-13,0.4150149289402185,34.375
Notification,responsible person,qualified person for hygiene,AF-Qualified_Person_for_Hygiene-89,0.4308116464013191,37.77777777777778
Notification,special group,group interview,TT-Group_Interview-12,0.2928932188134524,33.33333333333333
Notification,standard sap solution equipment database,3c collaboration,TT-3C_Collaboration-126,1.0,30.909090909090907
Notification,standard sap solution equipment database,3c communication,TT-3C_Communication-126,1.0,27.27272727272727
Notification,standard sap solution equipment database,3c coordination,TT-3C_Coordination-126,1.0,38.88888888888889
Notification,standard sap solution equipment database,abdominal cramp,AF-Abdominal_Cramp-98,1.0,12.962962962962962
Notification,standard sap solution equipment database,abdominal discomfort,AF-Abdominal_discomfort-98,1.0,22.033898305084744
Notification,standard sap solution equipment database,abdominal distension,AF-Abdominal_Distension-98,1.0,23.728813559322035
Notification,standard sap solution equipment database,abdominal pain,AF-Abdominal_Pain-98,1.0,13.20754716981132
Notification,standard sap solution equipment database,abdominal symptom,TT-Abdominal_Symptom-98,1.0,28.57142857142857
Notification,standard sap solution equipment database,abdominal tenderness,AF-Abdominal_Tenderness-98,1.0,27.11864406779661
Notification,standard sap solution equipment database,ablakklíma,TT-Ablakklíma-121,1.0,14.285714285714285
Notification,standard sap solution equipment database,abnormal blood pressure,TT-Abnormal_Blood_Pressure-98,1.0,37.096774193548384
Notification,standard sap solution equipment database,abnormal breathing,TT-Abnormal_Breathing-98,1.0,31.57894736842105
Notification,standard sap solution equipment database,abortion,TT-Abortion-98,1.0,27.659574468085108
Notification,standard sap solution equipment database,ac adagoló szelep,AF-AC_adagoló_szelep-121,1.0,37.5
Notification,standard sap solution equipment database,ac beltéri egység,TT-AC_beltéri_egység-121,1.0,28.57142857142857
Notification,standard sap solution equipment database,ac beltéri hőcserélő,AF-AC_hőcserélő-121,1.0,25.423728813559322
Notification,standard sap solution equipment database,ac beltéri hőmérséklet érzékelő,AF-AC_hőmérséklet_érzékelő-121,1.0,44.285714285714285
Notification,standard sap solution equipment database,ac beltéri panel,AF-AC_beltéri_panel-121,1.0,16.363636363636363
Notification,standard sap solution equipment database,ac beltéri ventilátor,AF-AC_ventilátor-121,1.0,36.666666666666664
Notification,standard sap solution equipment database,ac ch05 hibakód,AF-AC_CH05_hibakód-121,1.0,33.33333333333333
Notification,standard sap solution equipment database,ac ch21 hibakód,AF-AC_CH21_hibakód-121,1.0,33.33333333333333
Notification,standard sap solution equipment database,ac ch44 hibakód,AF-AC_CH44_hibakód-121,1.0,33.33333333333333
Notification,standard sap solution equipment database,ac hibajavítás,TT-AC_Hibajavítás-121,1.0,24.528301886792452
Notification,standard sap solution equipment database,ac karbantartás,TT-AC_Karbantartás-121,1.0,20.37037037037037
Notification,standard sap solution equipment database,ac kommunikációs hiba,TT-AC_Kommunikációs_hiba-121,1.0,28.333333333333332
Notification,standard sap solution equipment database,ac kompresszor,AF-AC_kompresszor-121,1.0,26.41509433962264
Notification,standard sap solution equipment database,ac kültéri egység,TT-AC_kültéri_egység-121,1.0,28.57142857142857
Notification,standard sap solution equipment database,ac kültéri hőcserélő,AF-AC_kültéri_hőcserélő-121,1.0,25.423728813559322
Notification,standard sap solution equipment database,ac kültéri hőmérséklet érzékelő,AF-AC_kültéri_hőmérséklet_érzékelő-121,1.0,44.285714285714285
Notification,standard sap solution equipment database,ac kültéri panel,AF-AC_kültéri_panel-121,1.0,16.363636363636363
Notification,standard sap solution equipment database,ac kültéri ventilátor,AF-AC_kültéri_ventilátor-121,1.0,36.666666666666664
Notification,standard sap solution equipment database,ac mechanikai hiba,TT-AC_Mechanikai_hiba-121,1.0,31.57894736842105
Notification,standard sap solution equipment database,ac szerviz szelep,AF-AC_szerviz_szelep-121,1.0,33.92857142857143
Notification,standard sap solution equipment database,ac szervizelés,TT-AC_Szervizelés-121,1.0,32.075471698113205
Notification,standard sap solution equipment database,ac szűrő,AF-AC_szűrő-121,1.0,21.27659574468085
Notification,standard sap solution equipment database,ac telepítés,TT-AC_Telepítés-121,1.0,25.49019607843137
Notification,standard sap solution equipment database,ac értékesítés,TT-AC_Értékesítés-121,1.0,24.528301886792452
Notification,standard sap solution equipment database,ac érzékelő hiba,TT-AC_Érzékelő_hiba-121,1.0,29.09090909090909
Notification,standard sap solution equipment database,accessibility,AF-Accessibility-36,1.0,7.6923076923076925
Notification,standard sap solution equipment database,account,TT-ebest_cf_account-126,1.0,23.91304347826087
Notification,standard sap solution equipment database,activated-sludge wastewater treatment plant,TT-Activated_Sludge_Wastewater_Treatment_Plant-21,1.0,48.78048780487805
Notification,standard sap solution equipment database,acute surgical wound,AF-Acute_Surgical_Wound-91,1.0,35.59322033898305
Notification,standard sap solution equipment database,adie syndrome,AF-Adie_Syndrome-94,1.0,26.923076923076923
Notification,standard sap solution equipment database,admin user (cf - ebest),TT-ebest_cf_admin_user-126,1.0,25.806451612903224
Notification,standard sap solution equipment database,admin user functions,TT-eBest_OF_Admin_user_functions-126,1.0,38.983050847457626
Notification,standard sap solution equipment database,adopting rules of eit procedures,TT-Adopting_Rules_of_EIT_Procedures-28,1.0,42.25352112676056
Notification,standard sap solution equipment database,adrenal gland disease,TT-Adrenal_Gland_Disease-104,1.0,33.33333333333333
Notification,standard sap solution equipment database,adult intensive care,TT-Adult_Intensive_Care-92,1.0,20.33898305084746
Notification,standard sap solution equipment database,after sales,AF-After_Sales-36,1.0,34.0
Notification,standard sap solution equipment database,agile development,TT-Agile_Development-59,1.0,37.5
Notification,standard sap solution equipment database,agrotourism,TT-Agrotourism-6,1.0,22.0
Notification,standard sap solution equipment database,air cleanliness,TT-Levegőtisztaság-143,1.0,24.074074074074073
Notification,standard sap solution equipment database,air conditioning,TT-Air_conditioning-87,1.0,36.36363636363637
Notification,standard sap solution equipment database,air pollution,TT-Levegőszennyezés-143,1.0,42.30769230769231
Notification,standard sap solution equipment database,air protection,TT-Levegő_védelme-143,1.0,22.641509433962266
Notification,standard sap solution equipment database,air vent integration,TT-Air_Vent_Integration-24,1.0,38.983050847457626
Notification,standard sap solution equipment database,air vents,TT-Air_Vents-25,1.0,31.25
Notification,standard sap solution equipment database,airbone isolation,AF-Airbone_Isolation-92,1.0,41.07142857142857
Notification,standard sap solution equipment database,airway patency,AF-Airway_Patency-92,1.0,28.30188679245283
Notification,standard sap solution equipment database,alagille syndrome,TT-Alagille_Syndrome-103,1.0,25.0
Notification,standard sap solution equipment database,alveoli,AF-Alveoli-94,1.0,21.73913043478261
Notification,standard sap solution equipment database,amount of benefit,AF-Amount_of_Benefit-55,1.0,39.285714285714285
Notification,standard sap solution equipment database,an object collection,TT-An_object_collection-122,1.0,38.983050847457626
Notification,standard sap solution equipment database,analytical crm,TT-Analytical_CRM-30,1.0,37.735849056603776
Notification,standard sap solution equipment database,anaphylactic shock,TT-Anaphylactic_Shock-101,1.0,29.82456140350877
Notification,standard sap solution equipment database,anatomy,TT-Anatomy-120,1.0,21.73913043478261
Notification,standard sap solution equipment database,anemia,TT-Anemia-98,1.0,20.0
Notification,standard sap solution equipment database,anesthesiology,TT-Anesthesiology-94,1.0,30.18867924528302
Notification,standard sap solution equipment database,aneurysm disease,TT-Aneurysm_Disease-105,1.0,45.45454545454545
Notification,standard sap solution equipment database,angiodysplasia,TT-Angiodysplasia-105,1.0,35.84905660377358
Notification,standard sap solution equipment database,annual grassy crops,TT-Annual_Grassy_Crops-32,1.0,27.586206896551722
Notification,standard sap solution equipment database,anorexia,AF-Anorexia-98,1.0,25.53191489361702
Notification,standard sap solution equipment database,anthropology,TT-Anthropology-120,1.0,35.294117647058826
Notification,standard sap solution equipment database,antibiotic resistance monitoring,TT-Antibiotic_Resistance_Monitoring-28,1.0,35.2112676056338
Notification,standard sap solution equipment database,antibody,AF-Antibody-27,1.0,25.53191489361702
Notification,standard sap solution equipment database,antigen,AF-Antigen-27,1.0,26.08695652173913
Notification,standard sap solution equipment database,anus pain,AF-Anus_pain-98,1.0,20.833333333333336
Notification,standard sap solution equipment database,aortic disease,TT-Aortic_Disease-105,1.0,41.509433962264154
Notification,standard sap solution equipment database,apnea,AF-Apnea-98,1.0,20.454545454545457
Notification,standard sap solution equipment database,architectural requirements,AF-Architectural_Requirements-135,1.0,40.0
Notification,standard sap solution equipment database,argyll robertson pupil,AF-Argyll_Robertson_Pupil-94,1.0,42.62295081967213
Notification,standard sap solution equipment database,arrhythmia,AF-Arrhythmia-92,1.0,28.57142857142857
Notification,standard sap solution equipment database,arterial occlusive disease,TT-Arterial_Occlusive_Disease-105,1.0,49.23076923076923
Notification,standard sap solution equipment database,arteriosclerosis,TT-Arteriosclerosis-105,1.0,38.18181818181819
Notification,standard sap solution equipment database,arthritis,AF-Arthritis-98,1.0,27.083333333333332
Notification,standard sap solution equipment database,arthropathy,AF-Arthropathy-98,1.0,32.0
Notification,standard sap solution equipment database,asbestosis,AF-Asbestosis-94,1.0,18.367346938775512
Notification,standard sap solution equipment database,ascites,AF-Ascites-98,1.0,10.869565217391305
Notification,standard sap solution equipment database,asthma,AF-Asthma-94,1.0,17.77777777777778
Notification,standard sap solution equipment database,attack,TT-Informatikai_támadás-142,1.0,13.333333333333334
Notification,standard sap solution equipment database,attack motivations,TT-Attack_Motivations-48,1.0,40.35087719298245
Notification,standard sap solution equipment database,auditability,AF-Auditability-122,1.0,29.411764705882355
Notification,standard sap solution equipment database,auditing logical access,TT-Logikai_hozzáférés_auditja-144,1.0,40.32258064516129
Notification,standard sap solution equipment database,auditory perception,TT-Auditory_Perception-93,1.0,34.48275862068966
Notification,standard sap solution equipment database,authentication,TT-Felhasználó_azonosítás-142,1.0,30.18867924528302
Notification,standard sap solution equipment database,authenticity,AF-Authenticity-44,1.0,35.294117647058826
Notification,standard sap solution equipment database,authorising officer,AF-Authorising_Officer-26,1.0,36.206896551724135
Notification,standard sap solution equipment database,authorization,AF-Autorizáció-144,1.0,34.61538461538461
Notification,standard sap solution equipment database,automated services,TT-Automated_Services-36,1.0,40.35087719298245
Notification,standard sap solution equipment database,autonomic neuropathy,TT-Autonomic_Neuropathy-94,1.0,40.67796610169492
Notification,standard sap solution equipment database,awareness,AF-Awareness-36,1.0,29.166666666666668
Notification,standard sap solution equipment database,backache,TT-Backache-98,1.0,12.76595744680851
Notification,standard sap solution equipment database,bacteremia,AF-Bacteremia-98,1.0,12.244897959183673
Notification,standard sap solution equipment database,baggage protection,TT-Baggage_protection-69,1.0,21.052631578947366
Notification,standard sap solution equipment database,barrier precautions,TT-Barrier_Precautions-92,1.0,37.93103448275862
Notification,standard sap solution equipment database,basale stimulation,TT-Basale_Stimulation-94,1.0,45.614035087719294
Notification,standard sap solution equipment database,base practice,AF-Base_Practice-127,1.0,13.461538461538462
Notification,standard sap solution equipment database,batch processing,AF-Kötegelt_tranzakciófeldolgozás-143,1.0,18.181818181818183
Notification,standard sap solution equipment database,bathing,TT-Bathing-91,1.0,17.391304347826086
Notification,standard sap solution equipment database,bcp,AF-BCP-122,1.0,7.142857142857142
Notification,standard sap solution equipment database,bed making,AF-Bed_Making-94,1.0,28.57142857142857
Notification,standard sap solution equipment database,behavioral interview,TT-Behavioral_Interview-12,1.0,38.983050847457626
Notification,standard sap solution equipment database,behavioural psycholgy,TT-Behavioural_Psycholgy-94,1.0,35.0
Notification,standard sap solution equipment database,bell's palsy,AF-Bell_s_Palsy-92,1.0,15.686274509803921
Notification,standard sap solution equipment database,benchmarking,TT-Benchmarking-126,1.0,27.450980392156865
Notification,standard sap solution equipment database,beneficiery,AF-Beneficiery-55,1.0,22.0
Notification,standard sap solution equipment database,bicycle mechanics,TT-Bicycle_mechanics-71,1.0,16.071428571428573
Notification,standard sap solution equipment database,bike,TT-Bike-71,1.0,11.627906976744185
Notification,standard sap solution equipment database,bioavailability,AF-Bioavailability-94,1.0,31.48148148148148
Notification,standard sap solution equipment database,biocapacity,TT-Biocapacity-118,1.0,26.0
Notification,standard sap solution equipment database,biogas plant,TT-Biogas_Plant-118,1.0,15.686274509803921
Notification,standard sap solution equipment database,biogenic wastes from urban and industrial sectors,TT-Biogenic_Wastes_from_Urban_and_Industrial_Sectors-32,1.0,28.40909090909091
Notification,standard sap solution equipment database,biological psychology,TT-Biological_Psychology-94,1.0,30.0
Notification,standard sap solution equipment database,biology,TT-Biology-120,1.0,19.565217391304348
Notification,standard sap solution equipment database,biomass,TT-Biomassza-143,1.0,23.91304347826087
Notification,standard sap solution equipment database,biomass by energy crops,TT-Biomass_by_Energy_Crops-32,1.0,25.806451612903224
Notification,standard sap solution equipment database,biomass by residues,TT-Biomass_by_Residues-19,1.0,20.689655172413794
Notification,standard sap solution equipment database,biomass by wastes,TT-Biomass_by_Wastes-19,1.0,21.428571428571427
Notification,standard sap solution equipment database,biomass classification,TT-Biomass_Classification-32,1.0,32.78688524590164
Notification,standard sap solution equipment database,biomass energy conversion,TT-Biomass_Energy_Conversion-32,1.0,35.9375
Notification,standard sap solution equipment database,biowaste,TT-Biowaste-118,1.0,23.404255319148938
Notification,standard sap solution equipment database,bladder irritability,AF-Bladder_Irritability-98,1.0,44.06779661016949
Notification,standard sap solution equipment database,bleeding,AF-Bleeding-98,1.0,10.638297872340425
Notification,standard sap solution equipment database,blindness,AF-Blindness-98,1.0,25.0
Notification,standard sap solution equipment database,blister,TT-Blister-98,1.0,13.043478260869565
Notification,standard sap solution equipment database,blood pressure monitoring,TT-Blood_Pressure_Observation-118,1.0,42.1875
Notification,standard sap solution equipment database,bloodstream symptom,TT-Bloodstream_symptom-98,1.0,34.48275862068966
Notification,standard sap solution equipment database,bloody stool,AF-Bloody_stool-98,1.0,31.372549019607842
Notification,standard sap solution equipment database,body mechanics,TT-Body_Mechanics-94,1.0,16.9811320754717
Notification,standard sap solution equipment database,body positioning,AF-Body_Positioning-94,1.0,45.45454545454545
Notification,standard sap solution equipment database,body scan,TT-Body_Scan-92,1.0,25.0
Notification,standard sap solution equipment database,bone pain,AF-Bone_Pain-98,1.0,27.083333333333332
Notification,standard sap solution equipment database,bradycardia,AF-Bradycardia-98,1.0,28.000000000000004
Notification,standard sap solution equipment database,brain,TT-Brain-92,1.0,15.909090909090908
Notification,standard sap solution equipment database,brain disease,TT-Brain_Disease-92,1.0,40.38461538461539
Notification,standard sap solution equipment database,brain lesion,AF-Brain_Lesion-98,1.0,33.33333333333333
Notification,standard sap solution equipment database,brain scan,TT-Brain_Scan-92,1.0,26.53061224489796
Notification,standard sap solution equipment database,brand,AF-Brand-36,1.0,15.909090909090908
Notification,standard sap solution equipment database,broad-banded structure,TT-Broad_banded_Structure-13,1.0,40.98360655737705
Notification,standard sap solution equipment database,broad-graded structure,TT-Broad_graded_Structure-13,1.0,39.34426229508197
Notification,standard sap solution equipment database,brokerage fees,AF-Brokerage_Fees-36,1.0,26.41509433962264
Notification,standard sap solution equipment database,bronchi,AF-Bronchi-94,1.0,21.73913043478261
Notification,standard sap solution equipment database,bronchial disease,TT-Bronchial_Disease-94,1.0,44.642857142857146
Notification,standard sap solution equipment database,bronchiectasis,AF-Bronchiectasis-94,1.0,18.867924528301888
Notification,standard sap solution equipment database,bronchitis,AF-Bronchitis-94,1.0,26.53061224489796
Notification,standard sap solution equipment database,brown coal,TT-Barna_kőszén-143,1.0,28.57142857142857
Notification,standard sap solution equipment database,brownfield investment,AF-Brownfield_investment-126,1.0,45.0
Notification,standard sap solution equipment database,budget amendment,TT-Budget_Amendment-26,1.0,29.09090909090909
Notification,standard sap solution equipment database,budget structure of kics,TT-Budget_Structure_of_KICs-26,1.0,38.095238095238095
Notification,standard sap solution equipment database,budgetary principles of the eit,TT-Budgetary_Principles_for_KICs-26,1.0,40.0
Notification,standard sap solution equipment database,budgeting,TT-Budgeting-56,1.0,25.0
Notification,standard sap solution equipment database,burn,AF-Burn-91,1.0,11.627906976744185
Notification,standard sap solution equipment database,busnet,TT-BusNet-11,1.0,13.333333333333334
Notification,standard sap solution equipment database,call for future kics,TT-Call_for_Future_KICs-28,1.0,42.3728813559322
Notification,standard sap solution equipment database,canoeing,TT-Canoening-71,1.0,25.53191489361702
Notification,standard sap solution equipment database,canoeing technique,TT-Canoening_technique-71,1.0,40.35087719298245
Notification,standard sap solution equipment database,canyoning,TT-Canyoning-71,1.0,29.166666666666668
Notification,standard sap solution equipment database,capex,AF-Capex-126,1.0,15.909090909090908
Notification,standard sap solution equipment database,capillary disease,TT-Capillary_Disease-105,1.0,39.285714285714285
Notification,standard sap solution equipment database,capital investment,TT-Capital_Investment-26,1.0,40.35087719298245
Notification,standard sap solution equipment database,captive agent,AF-Captive_Agent-55,1.0,38.46153846153847
Notification,standard sap solution equipment database,cardiomyopathy,TT-Cardiomyopathy-105,1.0,39.62264150943396
Notification,standard sap solution equipment database,care history,AF-Care_History-89,1.0,33.33333333333333
Notification,standard sap solution equipment database,careprocedure,TT-Careprocedure-89,1.0,30.76923076923077
Notification,standard sap solution equipment database,cargo insurance,TT-Cargo_Insurance-1,1.0,16.666666666666664
Notification,standard sap solution equipment database,carnobacterium,AF-Carnobacterium-27,1.0,26.41509433962264
Notification,standard sap solution equipment database,carreer family structure,TT-Carreer_Family_Structure-13,1.0,31.746031746031743
Notification,standard sap solution equipment database,catastrophe tourism,TT-Catastrophe_tourism-86,1.0,18.96551724137931
Notification,standard sap solution equipment database,catering,TT-Dining-87,1.0,19.148936170212767
Notification,standard sap solution equipment database,cellulitis,AF-Cellulitis-98,1.0,24.489795918367346
Notification,standard sap solution equipment database,cellulose,AF-Cellulose-27,1.0,27.083333333333332
Notification,standard sap solution equipment database,central venous pressure,AF-Central_Venous_Pressure-91,1.0,27.419354838709676
Notification,standard sap solution equipment database,cerebral angiography,TT-Cerebral_Angiography-92,1.0,25.423728813559322
Notification,standard sap solution equipment database,cerebrovascular disease,TT-Cerebrovascular_disease-105,1.0,35.483870967741936
Notification,standard sap solution equipment database,cervical rib syndrome,TT-Cervical_Rib_Syndrome-105,1.0,23.333333333333332
Notification,standard sap solution equipment database,chain of infection,TT-Chain_of_Infection-92,1.0,40.35087719298245
Notification,standard sap solution equipment database,challenges of bioeconomy,TT-Challenges_of_Bioeconomy-28,1.0,39.682539682539684
Notification,standard sap solution equipment database,channel focus,TT-Channel_Focus-1,1.0,34.61538461538461
Notification,standard sap solution equipment database,channel phases,TT-Channel_Phases-36,1.0,35.84905660377358
Notification,standard sap solution equipment database,channels,TT-Channels-37,1.0,23.404255319148938
Notification,standard sap solution equipment database,chemistry,TT-Chemistry-120,1.0,12.5
Notification,standard sap solution equipment database,chest pain,TT-Chest_Pain-98,1.0,26.53061224489796
Notification,standard sap solution equipment database,chest symptom,TT-Chest_Symptom-98,1.0,28.846153846153843
Notification,standard sap solution equipment database,chills,AF-Chills-98,1.0,15.555555555555555
Notification,standard sap solution equipment database,chlamydia,TT-Chlamydia-91,1.0,18.75
Notification,standard sap solution equipment database,cholesterol embolism,TT-Cholesterol_Embolism-105,1.0,38.983050847457626
Notification,standard sap solution equipment database,chronic cough,AF-Chronic_Cough-98,1.0,28.846153846153843
Notification,standard sap solution equipment database,chronic wound,AF-Chronic_Wound-91,1.0,32.69230769230769
Notification,standard sap solution equipment database,circultory loop,TT-Circultory_Loop-96,1.0,27.77777777777778
Notification,standard sap solution equipment database,civil protection,TT-Civil_protection-80,1.0,21.818181818181817
Notification,standard sap solution equipment database,class abstraction,TT-Class_abstraction-122,1.0,26.785714285714285
Notification,standard sap solution equipment database,classic crm,TT-Classic_CRM-30,1.0,14.000000000000002
Notification,standard sap solution equipment database,client,TT-Client-55,1.0,22.22222222222222
Notification,standard sap solution equipment database,climate protection,TT-Klímavédelem-143,1.0,35.08771929824561
Notification,standard sap solution equipment database,climbing,TT-Climbing-71,1.0,10.638297872340425
Notification,standard sap solution equipment database,climbing technique,TT-Climbing_technique-71,1.0,22.807017543859647
Notification,standard sap solution equipment database,climbing with belay,TT-Climbing_with_belay-71,1.0,13.793103448275861
Notification,standard sap solution equipment database,climbing without belay,TT-Climbing_without_belay-71,1.0,29.508196721311474
Notification,standard sap solution equipment database,co-creation,TT-Co_Creation-36,1.0,32.0
Notification,standard sap solution equipment database,co-location center,TT-Co_location_Center-28,1.0,42.10526315789473
Notification,standard sap solution equipment database,co-location center activities,TT-Co_location_Center_Activities-26,1.0,50.0
Notification,standard sap solution equipment database,co-location center concept,TT-Co_location_Center_Concept-28,1.0,43.07692307692308
Notification,standard sap solution equipment database,co-location center partners,TT-Co_location_Center_Partners-26,1.0,51.515151515151516
Notification,standard sap solution equipment database,cobit,TT-COBIT-144,1.0,15.909090909090908
Notification,standard sap solution equipment database,cognitive psychology,TT-Cognitive_Psychology-94,1.0,33.89830508474576
